id,year_film,year_award,ceremony,category,nominee,title,win
7685,2017,2018,75,Best Television Series - Drama,This Is Us,THIS IS US,False
7686,2017,2018,75,Best Television Series - Musical or Comedy,"Marvelous Mrs. Maisel, The","MARVELOUS MRS. MAISEL, THE",True
7687,2017,2018,75,Best Television Series - Musical or Comedy,Black-ish,BLACK-ISH,False
7688,2017,2018,75,Best Television Series - Musical or Comedy,Master of None,MASTER OF NONE,False
7689,2017,2018,75,Best Television Series - Musical or Comedy,SMILF,SMILF,False
7690,2017,2018,75,Best Television Series - Musical or Comedy,Will & Grace,WILL & GRACE,False
7691,2017,2018,75,Best Television Limited Series or Motion Picture Made for Television,Big Little Lies,BIG LITTLE LIES,True
7692,2017,2018,75,Best Television Limited Series or Motion Picture Made for Television,Fargo,FARGO,False
7693,2017,2018,75,Best Television Limited Series or Motion Picture Made for Television,Feud: Bette And Joan,FEUD: BETTE AND JOAN,False
7694,2017,2018,75,Best Television Limited Series or Motion Picture Made for Television,The Sinner,THE SINNER,False
7695,2017,2018,75,Best Television Limited Series or Motion Picture Made for Television,Top of The Lake: China Girl,TOP OF THE LAKE: CHINA GIRL,False
7696,2017,2018,75,Best Performance by an Actress in a Limited Series or a Motion Picture Made for Television,Nicole Kidman,BIG LITTLE LIES,True
7697,2017,2018,75,Best Performance by an Actress in a Limited Series or a Motion Picture Made for Television,Reese Witherspoon,BIG LITTLE LIES,False
7698,2017,2018,75,Best Performance by an Actress in a Limited Series or a Motion Picture Made for Television,Jessica Biel,THE SINNER,False
7699,2017,2018,75,Best Performance by an Actress in a Limited Series or a Motion Picture Made for Television,Jessica Lange,FEUD: BETTE AND JOAN,False
7700,2017,2018,75,Best Performance by an Actress in a Limited Series or a Motion Picture Made for Television,Susan Sarandon,FEUD: BETTE AND JOAN,False
7701,2017,2018,75,Best Performance by an Actor in a Limited Series or a Motion Picture Made for Television,Ewan McGregor,FARGO,True
7702,2017,2018,75,Best Performance by an Actor in a Limited Series or a Motion Picture Made for Television,Robert De Niro,"WIZARD OF LIES, THE",False
7703,2017,2018,75,Best Performance by an Actor in a Limited Series or a Motion Picture Made for Television,Jude Law,"YOUNG POPE, THE",False
7704,2017,2018,75,Best Performance by an Actor in a Limited Series or a Motion Picture Made for Television,Kyle MacLachlan,"TWIN PEAKS, THE RETURN",False
7705,2017,2018,75,Best Performance by an Actor in a Limited Series or a Motion Picture Made for Television,Geoffrey Rush,GENIUS,False
7706,2017,2018,75,Best Performance by an Actress In A Television Series - Drama,Elisabeth Moss,"HANDMAID'S TALE, THE ",True
7707,2017,2018,75,Best Performance by an Actress In A Television Series - Drama,Katherine Langford,13 REASONS WHY,False
7708,2017,2018,75,Best Performance by an Actress In A Television Series - Drama,Caitriona Balfe,OUTLANDER,False
7709,2017,2018,75,Best Performance by an Actress In A Television Series - Drama,Claire Foy,"CROWN, THE ",False
7710,2017,2018,75,Best Performance by an Actress In A Television Series - Drama,Maggie Gyllenhaal,"DEUCE, THE",False
7711,2017,2018,75,Best Performance by an Actor In A Television Series - Drama,Sterling K. Brown,THIS IS US,True
7712,2017,2018,75,Best Performance by an Actor In A Television Series - Drama,Jason Bateman,OZARK,False
7713,2017,2018,75,Best Performance by an Actor In A Television Series - Drama,Freddie Highmore,"GOOD DOCTOR, THE",False
7714,2017,2018,75,Best Performance by an Actor In A Television Series - Drama,Bob Odenkirk,BETTER CALL SAUL,False
7715,2017,2018,75,Best Performance by an Actor In A Television Series - Drama,Liev Schreiber,RAY DONOVAN,False
7716,2017,2018,75,Best Performance by an Actress in a Television Series - Musical or Comedy,Rachel Brosnahan,"MARVELOUS MRS. MAISEL, THE",True
7717,2017,2018,75,Best Performance by an Actress in a Television Series - Musical or Comedy,Pamela Adlon,BETTER THINGS,False
7718,2017,2018,75,Best Performance by an Actress in a Television Series - Musical or Comedy,Alison Brie,GLOW,False
7719,2017,2018,75,Best Performance by an Actress in a Television Series - Musical or Comedy,Issa Rae,INSECURE,False
7720,2017,2018,75,Best Performance by an Actress in a Television Series - Musical or Comedy,Frankie Shaw,SMILF,False
7721,2017,2018,75,Best Performance by an Actor in a Television Series - Musical or Comedy,Aziz Ansari,MASTER OF NONE,True
7722,2017,2018,75,Best Performance by an Actor in a Television Series - Musical or Comedy,Kevin Bacon,I LOVE DICK,False
7723,2017,2018,75,Best Performance by an Actor in a Television Series - Musical or Comedy,William H. Macy,SHAMELESS,False
7724,2017,2018,75,Best Performance by an Actor in a Television Series - Musical or Comedy,Eric McCormack,WILL & GRACE,False
7725,2017,2018,75,Best Performance by an Actor in a Television Series - Musical or Comedy,Anthony Anderson,BLACK-ISH,False
7726,2017,2018,75,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Laura Dern,BIG LITTLE LIES,True
7727,2017,2018,75,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Ann Dowd,"HANDMAID'S TALE, THE ",False
7728,2017,2018,75,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Chrissy Metz,THIS IS US,False
7729,2017,2018,75,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Michelle Pfeiffer,"WIZARD OF LIES, THE",False
7730,2017,2018,75,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Shailene Woodley,BIG LITTLE LIES,False
7731,2017,2018,75,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Alexander Skarsgård,BIG LITTLE LIES,True
7732,2017,2018,75,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",David Harbour,STRANGER THINGS,False
7733,2017,2018,75,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Alfred Molina,FEUD: BETTE AND JOAN,False
7734,2017,2018,75,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Christian Slater,MR. ROBOT,False
7735,2017,2018,75,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",David Thewlis,FARGO,False
7736,2017,2018,75,Cecil B. deMille Award,Oprah Winfrey,OPRAH WINFREY,False
7737,2018,2019,76,Best Motion Picture - Drama,Bohemian Rhapsody,BOHEMIAN RHAPSODY,True
7738,2018,2019,76,Best Motion Picture - Drama,BlacKkKlansman,BLACKKKLANSMAN,False
7739,2018,2019,76,Best Motion Picture - Drama,If Beale Street Could Talk,IF BEALE STREET COULD TALK,False
7740,2018,2019,76,Best Motion Picture - Drama,"Star Is Born, A (2018)","STAR IS BORN, A (2018)",False
7741,2018,2019,76,Best Motion Picture - Drama,Black Panther,BLACK PANTHER,False
7742,2018,2019,76,Best Motion Picture - Musical or Comedy,Green Book,GREEN BOOK,True
7743,2018,2019,76,Best Motion Picture - Musical or Comedy,Crazy Rich Asians,CRAZY RICH ASIANS,False
7744,2018,2019,76,Best Motion Picture - Musical or Comedy,"Favourite, The","FAVOURITE, THE",False
7745,2018,2019,76,Best Motion Picture - Musical or Comedy,Mary Poppins Returns,MARY POPPINS RETURNS,False
7746,2018,2019,76,Best Motion Picture - Musical or Comedy,Vice,VICE,False
7747,2018,2019,76,Best Performance by an Actress in a Motion Picture - Drama,Glenn Close,"WIFE, THE",True
7748,2018,2019,76,Best Performance by an Actress in a Motion Picture - Drama,Lady Gaga,"STAR IS BORN, A (2018)",False
7749,2018,2019,76,Best Performance by an Actress in a Motion Picture - Drama,Nicole Kidman,DESTROYER,False
7750,2018,2019,76,Best Performance by an Actress in a Motion Picture - Drama,Melissa McCarthy,CAN YOU EVER FORGIVE ME?,False
7751,2018,2019,76,Best Performance by an Actress in a Motion Picture - Drama,Rosamund Pike,"PRIVATE WAR, A",False
7752,2018,2019,76,Best Performance by an Actor in a Motion Picture - Drama,Rami Malek,BOHEMIAN RHAPSODY,True
7753,2018,2019,76,Best Performance by an Actor in a Motion Picture - Drama,Bradley Cooper,"STAR IS BORN, A (2018)",False
7754,2018,2019,76,Best Performance by an Actor in a Motion Picture - Drama,Willem Dafoe,AT ETERNITY'S GATE,False
7755,2018,2019,76,Best Performance by an Actor in a Motion Picture - Drama,Lucas Hedges,BOY ERASED,False
7756,2018,2019,76,Best Performance by an Actor in a Motion Picture - Drama,John David Washington,BLACKKKLANSMAN,False
7757,2018,2019,76,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Olivia Colman,"FAVOURITE, THE",True
7758,2018,2019,76,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Emily Blunt,MARY POPPINS RETURNS,False
7759,2018,2019,76,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Elsie Fisher,EIGHTH GRADE,False
7760,2018,2019,76,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Charlize Theron,TULLY,False
7761,2018,2019,76,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Constance Wu,CRAZY RICH ASIANS,False
7762,2018,2019,76,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Christian Bale,VICE,True
7763,2018,2019,76,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Lin-Manuel Miranda,MARY POPPINS RETURNS,False
7764,2018,2019,76,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Viggo Mortensen,GREEN BOOK,False
7765,2018,2019,76,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Robert Redford,"OLD MAN & THE GUN, THE",False
7766,2018,2019,76,Best Performance by an Actor in a Motion Picture - Musical or Comedy,John C. Reilly,STAN & OLLIE,False
7767,2018,2019,76,Best Performance by an Actress in a Supporting Role in any Motion Picture,Regina King,IF BEALE STREET COULD TALK,True
7768,2018,2019,76,Best Performance by an Actress in a Supporting Role in any Motion Picture,Claire Foy,FIRST MAN,False
7769,2018,2019,76,Best Performance by an Actress in a Supporting Role in any Motion Picture,Emma Stone,"FAVOURITE, THE",False
7770,2018,2019,76,Best Performance by an Actress in a Supporting Role in any Motion Picture,Rachel Weisz,"FAVOURITE, THE",False
7771,2018,2019,76,Best Performance by an Actress in a Supporting Role in any Motion Picture,Amy Adams,VICE,False
7772,2018,2019,76,Best Performance by an Actor in a Supporting Role in any Motion Picture,Mahershala Ali,GREEN BOOK,True
7773,2018,2019,76,Best Performance by an Actor in a Supporting Role in any Motion Picture,Timothée Chalamet,BEAUTIFUL BOY,False
7774,2018,2019,76,Best Performance by an Actor in a Supporting Role in any Motion Picture,Adam Driver,BLACKKKLANSMAN,False
7775,2018,2019,76,Best Performance by an Actor in a Supporting Role in any Motion Picture,Richard E. Grant,CAN YOU EVER FORGIVE ME?,False
7776,2018,2019,76,Best Performance by an Actor in a Supporting Role in any Motion Picture,Sam Rockwell,VICE,False
7777,2018,2019,76,Best Director - Motion Picture,Alfonso Cuarón,ROMA,True
7778,2018,2019,76,Best Director - Motion Picture,Bradley Cooper,"STAR IS BORN, A (2018)",False
7779,2018,2019,76,Best Director - Motion Picture,Peter Farrelly,GREEN BOOK,False
7780,2018,2019,76,Best Director - Motion Picture,Spike Lee,BLACKKKLANSMAN,False
7781,2018,2019,76,Best Director - Motion Picture,Adam McKay,VICE,False
7782,2018,2019,76,Best Screenplay - Motion Picture,"Nick Vallelonga, Brian Currie, Peter Farrelly",GREEN BOOK,True
7783,2018,2019,76,Best Screenplay - Motion Picture,"Deborah Davis, Tony McNamara","FAVOURITE, THE",False
7784,2018,2019,76,Best Screenplay - Motion Picture,Barry Jenkins,IF BEALE STREET COULD TALK,False
7785,2018,2019,76,Best Screenplay - Motion Picture,Adam McKay,VICE,False
7786,2018,2019,76,Best Screenplay - Motion Picture,Alfonso Cuarón,ROMA,False
7787,2018,2019,76,Best Motion Picture - Animated,Spider-Man: Into the Spider-Verse,SPIDER-MAN: INTO THE SPIDER-VERSE,True
7788,2018,2019,76,Best Motion Picture - Animated,Incredibles 2,INCREDIBLES 2,False
7789,2018,2019,76,Best Motion Picture - Animated,Isle of Dogs,ISLE OF DOGS,False
7790,2018,2019,76,Best Motion Picture - Animated,Mirai,MIRAI,False
7791,2018,2019,76,Best Motion Picture - Animated,Ralph Breaks the Internet,RALPH BREAKS THE INTERNET,False
7792,2018,2019,76,Best Motion Picture - Foreign Language,Roma,"MEXICO, ALFONSO CUARÓN",True
7793,2018,2019,76,Best Motion Picture - Foreign Language,Girl,"BELGIUM, LUKAS DHONT",False
7794,2018,2019,76,Best Motion Picture - Foreign Language,Never Look Away,"GERMANY, FLORIAN HENCKEL VON DONNERSMARCK",False
7795,2018,2019,76,Best Motion Picture - Foreign Language,Shoplifters,"JAPAN, HIROKAZU KOREEDA",False
7796,2018,2019,76,Best Motion Picture - Foreign Language,Capernaum,"LEBANON, NADINE LABAKI",False
7797,2018,2019,76,Best Original Score - Motion Picture,Justin Hurwitz,FIRST MAN,True
7798,2018,2019,76,Best Original Score - Motion Picture,Marco Beltrami,"QUIET PLACE, A",False
7799,2018,2019,76,Best Original Score - Motion Picture,Alexandre Desplat,ISLE OF DOGS,False
7800,2018,2019,76,Best Original Score - Motion Picture,Ludwig Göransson,BLACK PANTHER,False
7801,2018,2019,76,Best Original Score - Motion Picture,Marc Shaiman,MARY POPPINS RETURNS,False
7802,2018,2019,76,Best Original Song - Motion Picture,"Shallow, Lady Gaga, Mark Ronson, Anthony Rossomando, Andrew Wyatt","STAR IS BORN, A (2018)",True
7803,2018,2019,76,Best Original Song - Motion Picture,All The Stars,BLACK PANTHER,False
7804,2018,2019,76,Best Original Song - Motion Picture,"Girl in the Movies, Dolly Parton, Linda Perry",DUMPLIN',False
7805,2018,2019,76,Best Original Song - Motion Picture,"Requiem For A Private War, Annie Lennox","PRIVATE WAR, A",False
7806,2018,2019,76,Best Original Song - Motion Picture,Revelation,BOY ERASED,False
7807,2018,2019,76,Best Television Series - Drama,The Americans,THE AMERICANS,True
7808,2018,2019,76,Best Television Series - Drama,Bodyguard,BODYGUARD,False
7809,2018,2019,76,Best Television Series - Drama,Homecoming,HOMECOMING,False
7810,2018,2019,76,Best Television Series - Drama,Killing Eve,KILLING EVE,False
7811,2018,2019,76,Best Television Series - Drama,Pose,POSE,False
7812,2018,2019,76,Best Television Series - Musical or Comedy,"Kominsky Method, The","KOMINSKY METHOD, THE",True
7813,2018,2019,76,Best Television Series - Musical or Comedy,Barry,BARRY,False
7814,2018,2019,76,Best Television Series - Musical or Comedy,"Good Place, The","GOOD PLACE, THE",False
7815,2018,2019,76,Best Television Series - Musical or Comedy,Kidding,KIDDING,False
7816,2018,2019,76,Best Television Series - Musical or Comedy,"Marvelous Mrs. Maisel, The","MARVELOUS MRS. MAISEL, THE",False
7817,2018,2019,76,Best Television Limited Series or Motion Picture Made for Television,"Assassination of Gianni Versace: American Crime Story, The","ASSASSINATION OF GIANNI VERSACE: AMERICAN CRIME STORY, THE",True
7818,2018,2019,76,Best Television Limited Series or Motion Picture Made for Television,Sharp Objects,SHARP OBJECTS,False
7819,2018,2019,76,Best Television Limited Series or Motion Picture Made for Television,"Very English Scandal, A","VERY ENGLISH SCANDAL, A",False
7820,2018,2019,76,Best Television Limited Series or Motion Picture Made for Television,"Alienist, The","ALIENIST, THE",False
7821,2018,2019,76,Best Television Limited Series or Motion Picture Made for Television,Escape at Dannemora,ESCAPE AT DANNEMORA,False
7822,2018,2019,76,Best Performance by an Actress in a Limited Series or a Motion Picture Made for Television,Patricia Arquette,ESCAPE AT DANNEMORA,True
7823,2018,2019,76,Best Performance by an Actress in a Limited Series or a Motion Picture Made for Television,Amy Adams,SHARP OBJECTS,False
7824,2018,2019,76,Best Performance by an Actress in a Limited Series or a Motion Picture Made for Television,Connie Britton,DIRTY JOHN,False
7825,2018,2019,76,Best Performance by an Actress in a Limited Series or a Motion Picture Made for Television,Laura Dern,"TALE, THE",False
